image_path,leaf_label,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,NDVI_Mean,NDVI_Std,NDRE_Mean,NDRE_Std,crop_health
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\algal_leaf_spot\algal_spot6.jpg,algal_leaf_spot,4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,22.08148010791099,2,7.607656468366766,7.500012894699619,417.97009189654216,2.6718209508368536,4,11.492481457265804,74.36620510948036,156.27800171407574,2,25.33488584850645,3,77.70959981791007,3.4422690291564737,0.3538895799000042,0.2427065187446233,0.1498499206072622,0.2364734568357472,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Little_leaf\IMG_8905.jpg,Little_leaf,88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,23.81684773602596,1,5.122433172035966,13.975935842613731,357.582393683782,4.551065766778282,1,7.284444179427627,88.79185465173238,118.59008039681912,3,29.93185195556929,2,48.16128032944297,2.4927184961230173,0.2560103776977602,0.2401027672046924,0.1232370839366175,0.231265954356447,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt1.jpg,Wilt,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,23.206261667690804,2,7.848375167905652,1.716926895215927,362.84787910823246,3.609374567204117,3,9.577223449035564,53.046189167257786,50.31997772500782,1,9.47207576865824,3,46.79608631867072,1.572903397315621,0.1156567940639901,0.2056236129515778,0.0556674268444078,0.1825078192829755,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\Alternaria_(4).jpg,Alternaria_Blight,66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,18.989186141616887,3,10.481355952176196,4.5855337152387925,441.5363105686713,5.275658090605019,4,14.934250291623254,87.67793720687128,160.90684564463436,1,10.16398553599242,3,58.91784880309253,3.85447289874224,0.2335999928496786,0.2545037641668573,0.1048587621248318,0.2324677992866287,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Little_leaf\little leaf2.jpg,Little_leaf,31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,10.617323465665304,1,11.973004902774925,4.8751400201390505,436.19679470873456,8.209662804245049,6,10.913120518138854,60.90004993194691,61.13385788468252,3,32.598381934034535,2,50.7534858423501,1.3075454952884908,0.1389053744354498,0.1739706927886039,0.042972522587691,0.1654618085519455,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\IMG_4965.jpg,Bacterial_Disease,94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,20.17302945406609,1,5.311372444842171,2.148343142310252,387.5190857000952,3.814075766569502,5,15.9843322606809,11.17464953993984,148.77804162927305,1,45.40735517488133,1,37.40208752815976,2.3117452723016947,0.2822329655462026,0.245481484018449,0.1908338404292954,0.2087397729690293,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Leaf_curl_viral_diseases\leaf curl1.jpg,Leaf_Curl,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,12.4965744125287,2,7.005498522421753,6.050143864254065,386.65571535436766,7.445109092493055,2,10.780705803147663,69.5452500519428,112.63467953972662,1,32.35289347480727,1,15.092263460459144,1.571209182428044,0.2704736251939677,0.2493630118727416,0.1316149149195679,0.2329566673373792,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Early_Leaf_spot\no(3).jpg,Early_Leaf_spot,47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,25.808793266961025,2,10.51790295984596,17.650773074589207,421.3095140869937,4.805309922062655,5,17.96337479595145,60.24211492581443,73.18220250888163,2,31.08707776909348,3,23.71197042376647,2.45412717182445,0.3074891051102645,0.2397546784971338,0.1660608241123589,0.2191039356040942,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt5.jpg,Wilt,35,57,25,27.0956288,42.26206161,8.340398059,71.1271039,23.56947337146422,2,9.033133507510382,5.90323133755575,441.9474144587645,9.757850622065066,3,12.5669954395322,99.03135775148684,170.27179532513938,3,23.52476165963116,2,55.96148132094464,2.5024541391159563,0.3069765376510726,0.2268549974670556,0.166885246673478,0.2138988733736606,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Leaf_curl\leaf_curl1.jpg,Leaf_Curl,120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,27.211679894626176,3,10.77387706506159,1.514685825955171,373.0234971301738,9.861717075859454,1,12.791451058527269,91.3489736746868,122.47174379802878,2,15.870121676044802,2,60.88704193758638,2.466909482668857,0.1780428442033461,0.2384425106578979,0.0672394132036362,0.2055380728336911,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight15.jpg,Bacterial_Disease,91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,13.212868150613586,1,11.625648002961777,11.779330983841996,421.681766610136,3.5460593367695408,2,6.079580245001063,46.52277116668753,109.46797305121976,1,0.0177564878703462,3,73.80931189845381,3.8113204210435168,0.1943180053544262,0.2537562011949136,0.0838573413359265,0.2318885596445652,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Leaf_curl\leaf curl12.png,Leaf_Curl,111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,24.993083810404304,3,11.465098626995124,7.567065933176145,439.4052439943528,9.209966342708796,1,9.055768001059771,48.86042981668879,173.2205530986008,3,0.586265820331483,2,47.41226499599159,4.158826968788709,0.1583248650057994,0.2622390521792176,0.0636647445047789,0.2337878815026823,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\anthrecnose\anthrecnose1 (2).jpg,Anthracnose,117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,24.934578042843963,1,9.34925222271637,2.647109255066933,443.4159636401831,1.487316541368893,5,18.8363769204078,3.3935594910512457,189.12140155181967,3,44.85890711855053,2,99.51596314989966,2.399515218799641,0.2876018418944818,0.2473485324784598,0.163467925882521,0.2279243048507979,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Early_Leaf_spot\no(2).jpg,Early_Leaf_spot,40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,17.883769647178593,1,11.450264999979892,4.008740762379432,395.2805561659712,4.175852139267892,3,19.53813764810585,84.21808845378636,62.12247787492086,3,4.404796040752751,3,88.59923610206668,4.254476758311473,0.1676629069574048,0.2131145573261431,0.0566184255085184,0.173740981263448,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria11.jpg,Alternaria_Blight,85,38,41,21.58711777,82.7883708,6.249050656,276.6552459,12.287843010348428,1,10.748001538790213,18.99798488965525,435.4804751841295,8.55056918740796,1,15.303243639522,31.42938168793934,182.0508467996191,3,14.486082459985944,2,38.68300438556499,1.1359236150294585,0.3262757630901458,0.2467496545237943,0.2275766159605105,0.2260798946571846,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew13.png,Powdery_Mildew,27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,17.946714843631362,2,11.57518065998592,13.58353809171186,351.4397463546144,2.3410663943182817,6,11.130512570962232,86.33861906258188,121.69200601433182,2,36.2031883908621,2,76.36693963708645,3.408384399884358,0.2330809849463707,0.2638559957925448,0.0605912922500093,0.2414275863479965,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight122.jpg,Bacterial_Disease,75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,13.366998531307289,2,5.212174170651337,0.4351669681668157,393.0346068562641,4.107909745784703,6,15.237957415469394,9.183958155483774,109.0361329204643,1,3.224739326113818,3,9.174379745815454,2.468851284186345,0.264145394927437,0.2438675656749681,0.1046819245543362,0.2328539300626018,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\Fungal infection\no112.jpg,Fungal infection,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,14.839741894819548,3,8.229272115930936,8.447847791888147,398.40373300846505,5.865943543700374,4,12.451451190437556,33.02576539189007,89.3992975284932,1,32.199225982384434,1,96.26877197099832,2.7865279125394364,0.2549774906890572,0.2528321174806279,0.1026093290502521,0.2335308674249872,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Bacterial Leaf Spot\bacterial leaf blight13.png,Bacterial_Disease,97,50,41,24.52922681,80.54498576,7.070959995,260.2634026,16.9004052999644,1,7.130601915609544,16.285840161183593,387.0109983219061,4.229277117008785,1,9.288550189993176,34.12657847522734,186.48685102113703,3,27.329056036699583,1,29.00824790733667,4.596199347451918,0.2114361075731495,0.243372028093187,0.1109853627840722,0.1949551749194897,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\algal_leaf_spot\algal15.png,algal_leaf_spot,93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,11.720043870140849,3,8.515349483132098,10.245721875957983,445.71728785225775,9.036817289710042,4,17.350657159236547,35.75693194773114,158.38056632585693,3,38.75843154768874,2,6.981094761541485,3.373874541095973,0.1384576523070153,0.2550529830074309,0.0526329690450422,0.2090233461679804,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Early_Leaf_spot\no(4).jpg,Early_Leaf_spot,36,58,25,28.66024187,59.3189118,8.399135958,36.92629678,17.12723207972995,2,9.417667784971666,10.874538512061804,390.1517519482007,2.802286344947758,2,11.969687372725884,25.72878538527653,113.9790573587542,1,40.09185576982474,3,49.66884655041955,1.7731919365727995,0.0019490522359646,0.1897723449101753,-0.065063426712582,0.1509606675054114,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Alternia Leaf Blight\alternaria leaf spot23.jpg,Alternaria_Blight,42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,22.86476639253589,1,7.823688077135046,10.042828630982964,400.4204948323379,7.178226476036309,6,9.110924137466132,84.85260998467434,87.89464619059336,2,30.85724309238017,3,75.28169110914124,3.340848900190254,0.1543886316108725,0.1691032886225796,0.0882189739370302,0.1494257136908455,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Cercospera Leaf Spot\cercospera Leaf spot2.jpg,Cercospera Leaf Spot,17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,27.57426251263818,2,10.755912510707798,7.463916927219911,404.4048518098975,9.144692149246444,6,19.44113799036404,10.368168190678972,186.93661598195612,3,37.18194275523605,3,14.765475560231977,4.498958863951639,0.1748292157307427,0.2180924153472521,0.0621720804300831,0.1939771046683829,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Bacterial Leaf Spot\leaf_spot3.jpg,Bacterial_Disease,91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,29.205015410113376,3,7.537815906152752,6.901906185551501,391.10751734789454,8.402343278817686,5,16.780821414763565,16.439099715152427,75.27380919682,3,48.03162081905489,2,46.47107682406776,1.9434617022858,0.0491492487357046,0.1811684285935536,-0.0029244675899617,0.151944493087541,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\8.0.jpg,Powdery_Mildew,133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,14.713067683521118,1,9.95690591265646,17.404727154425906,418.0982208429959,5.29070969311196,6,15.97491022386533,27.954159782431653,89.52382420142655,3,7.7608456130557,2,35.402222227436866,4.436006882542839,0.2350462586605806,0.2428981086735192,0.1243748048977572,0.2281194381818902,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight15.png,Alternaria_Blight,31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,18.977267616760244,2,11.370115045005678,3.307362590781109,378.28710444374553,1.4123175373500525,3,10.013186934416405,45.21671170869025,116.73738171867416,2,18.88078132072368,2,72.35378543457223,2.535596847973458,0.1497547589442677,0.1983323678015881,0.0761178608769238,0.1702180293258532,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Leaf_curl_viral_diseases\Leaf curl of papaya1.jpg,Leaf_Curl,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,29.175327495168705,2,8.582610836664788,9.045567356060776,388.0306849434908,6.712049293063654,4,13.870994410820844,97.4733316243736,108.27932768196312,1,44.70250201361512,2,91.9974931468128,1.103839794752655,0.0491492487357046,0.1811684285935536,-0.0029244675899617,0.151944493087541,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight114.jpg,Bacterial_Disease,63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,26.24912434899821,3,5.626831309488358,15.877737264026162,386.76453970930186,8.401675895564635,3,8.339141467465225,56.88373015104903,123.14717910109164,2,3.622663818946792,1,35.404079381607104,2.976793938377692,0.1882903351410832,0.1811742683725615,0.1268019275129848,0.1728570954582213,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Mosaic\leaf curl + spider mite disorder.jpg,Mosaic,34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,22.9996416547392,2,7.824448877768872,7.424200339667539,389.1864655376613,7.471551355793187,4,8.378453168178808,95.00709364141632,191.11147527632264,1,10.150818325071551,2,46.31510329987676,3.099273055923887,0.2681071271830937,0.2498300159000555,0.1257797620439329,0.2371310480228829,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\algal_leaf_spot\algal16.png,algal_leaf_spot,39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,22.6514815456319,3,11.195810784011428,5.16552826208796,355.80987678243946,4.555670903851331,2,11.796360538237415,88.84990126848457,55.82584035452409,3,26.81083852352616,2,39.7445881297884,1.2938186809577523,0.1913865343947062,0.1507339961826773,0.0860364541871526,0.1390868736260499,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Mosaic\mosaic2.jpg,Mosaic,24,44,17,29.8596912,80.03499648,6.666380512,50.66487502,29.146111076779214,1,11.150097755717368,16.73248106535018,376.885585353395,5.69317678348879,3,5.493859357593379,31.02748591627984,95.19039742906912,2,46.217059729561946,1,67.08881550406021,4.696934795491084,0.2460002779840601,0.2589211134909003,0.1396865914549624,0.2323048772942461,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt9.jpg,Wilt,42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,20.5781345707444,2,10.983093574913802,10.894159173350124,385.3885687092665,3.585402074437731,4,10.571228796753877,11.01176860295554,85.18682216924896,3,11.9019897672917,2,10.255749061908448,2.934417933282647,0.2751745599595044,0.2497856173925187,0.1304078537035997,0.233031176480799,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt14.png,Wilt,19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,16.501703945706403,3,8.659614756162684,17.63063548516436,386.49150599849855,9.228068662016668,1,8.687252019497576,76.67992739258796,145.50793722437163,3,28.562472633108264,3,92.8078915111719,3.0121732861924264,0.1098579175989218,0.1938677018558514,0.0264283273523151,0.1640345053857025,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Little_leaf\little leaf13.png,Little_leaf,117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,28.325902456647423,1,7.199617397932129,6.013541915655642,407.0695846633312,9.62648803047828,2,6.16603146531418,29.08195864131342,75.60097227870389,2,10.439229790470478,1,35.134174584043954,3.441071815491098,0.2380330500471622,0.251096895966468,0.0766092419764407,0.2338118412627398,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Mosaic\no.jpg,Mosaic,9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,25.49440692183775,1,9.742414481339951,7.826374104067371,406.5249893272392,7.3174679087956305,3,8.058816799601235,35.68583590696458,78.32041495933046,2,17.460285209265574,3,20.31212812983124,1.3884052850005073,0.2330809849463707,0.2638559957925448,0.0605912922500093,0.2414275863479965,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Early_Leaf_spot\no(22).jpg,Early_Leaf_spot,1,12,30,27.754298,95.94643831,5.56222383,131.0900076,28.400944581202737,3,8.072236813128825,1.4322560741361845,376.5711259758857,3.849708705957164,2,6.928370597781435,58.79904825883016,142.4222220056953,3,9.76322669578053,1,39.4079691721129,2.3161492475171714,0.1543886316108725,0.1691032886225796,0.0882189739370302,0.1494257136908455,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8825.jpg,Wilt,4,36,22,27.60887393,86.13316408,7.012740397,43.80041104,16.45921434868169,1,6.2076552045069615,0.925312450755622,407.31598174320334,8.891255748517732,6,7.476394966668346,59.30618127352312,183.3286736782044,1,16.388658966697694,2,12.966578148841034,3.077457453669723,0.2372677007228192,0.1643595737240934,0.1135598278957504,0.1594514320760194,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\Anthracnose _ Cercospora\athrecnose15.png,Anthracnose,33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,23.06373632739978,1,7.312838473724796,15.997895726222646,396.765204180705,8.13338610409476,1,7.534527378946198,82.26439213562536,178.8524442643163,1,8.308775439438577,3,35.25407485096024,3.126581101839708,0.2406021588420057,0.2328317529636904,0.1193663330965081,0.2056884453002807,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Bacterial Leaf Blight\Bacterial blight_.jpg,Bacterial_Disease,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,25.891091923669727,1,6.854979293600513,2.4419349254374434,376.7681591658557,8.28943947037218,6,7.298792305001493,83.3875693178738,151.77160143792923,2,18.550187281459053,3,61.52344248654544,4.481283984224433,0.2903870760005039,0.2386778444802194,0.1238422362080034,0.2330357922076502,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Unhealthy_papaya\blackspot\blackspot1.jpg,blackspot,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,27.55667555080722,2,9.65186092426331,6.228119792540808,360.7964931296164,9.652687966776272,3,11.19698852239038,60.12708950158849,69.02751453205184,1,9.72011919020158,2,37.89242378369736,4.870448705635736,0.1098579175989218,0.1938677018558514,0.0264283273523151,0.1640345053857025,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Unhealthy_brinjal\Leaf_curl\leaf curl15.png,Leaf_Curl,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,11.653781873535564,3,5.739923237503676,0.6941571304388505,381.7360655651895,5.982346450055076,1,19.18676189867034,22.343136772083383,126.76347682996813,1,31.92598214116192,1,28.616658063607737,1.6314936158736382,0.1882210250999246,0.2365162712893856,0.0806401602464727,0.198462092551099,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt8.jpg,Wilt,9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,15.125943929784174,2,11.68043481447691,10.401621923211646,351.8697653908431,3.2481087816261347,1,19.521609034369742,30.790299768514405,53.28686107745293,3,28.286154706873194,3,91.29478551750368,4.524707521019794,0.0884077040464537,0.1835930236859138,0.0402936814558673,0.1639772128986324,High_Risk
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Unhealthy_Guava\anthrecnose\hand held leaf6.jpg,Anthracnose,12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,12.737816445976945,1,8.4689973210167,13.924068805665616,384.9787071312857,2.024791790358736,3,16.481452964060203,6.453921700720411,113.05110286089462,2,17.604713622365814,1,9.965941695605618,1.736492664774103,0.2633293767453621,0.1506667560915206,0.1698849363328183,0.1366967575116895,High_Risk
