image_path,leaf_label,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,NDVI_Mean,NDVI_Std,NDRE_Mean,NDRE_Std,crop_health
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\WhatsApp Image 2026-03-31 at 10.56.12 AM.jpeg,Healthy,40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,18.49230232182243,1,10.00278861587699,13.56269634844844,423.734602857772,7.387340726592608,4,13.09506767519924,76.77591920593886,164.9275724718721,2,26.712135205444334,1,35.32776859431765,2.947503898953036,0.1736640641575071,0.169856684872427,0.0421607975103885,0.1571915703035355,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0026.jpg,Healthy,22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,14.947970460124813,3,11.274838151798434,11.861619528005267,366.9060355774936,7.382527541925609,5,13.411083618687115,33.31182540659876,119.91495334365248,2,46.64284780125082,2,96.1727687900866,4.591922307636116,0.1755391967456433,0.2297807130733123,0.0769026872317468,0.1966602432870653,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Healthy_papaya\IMG-20260324-WA0038.jpg,Healthy,106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,22.22145513378657,2,6.671864132446136,14.605737127677894,387.552957685502,6.992197099951964,4,13.430313343292774,17.55642366934844,136.9636866266148,3,7.237031439759711,3,81.89093856093395,3.245223116980456,0.2335999928496786,0.2545037641668573,0.1048587621248318,0.2324677992866287,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183505.jpg,Healthy,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,16.73073733205308,3,11.717986457524564,11.297318191302148,360.5390239229956,9.397210307914763,2,16.40720175617409,21.12991713381044,65.63500131260565,2,35.97203078390796,3,16.279393942759334,1.3168933038965631,0.3410463720405699,0.230250159543514,0.1473552699228697,0.2315287262301106,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183609.jpg,Healthy,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,28.39171696554552,2,10.955960365197551,6.003783567289429,422.0754293900455,1.468437255879936,6,6.248347757070528,64.4069494125463,196.5687514513752,2,37.4829693480207,1,79.83734609510363,4.052848503796176,0.1307040583805123,0.2622328044610446,0.0724181085754962,0.2105028924608214,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8749.jpg,Healthy,35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,14.060726060721125,3,10.027869635696282,19.7786427770294,366.41008229688754,1.4471587504560397,4,12.1878176893312,25.59572346156054,57.50181445050095,1,48.57396125250497,1,62.2063515233653,1.5499472505052103,0.0608393412825283,0.1880308636550547,-0.0084407003452388,0.1510990399403412,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4847(1).jpg,Healthy,29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,11.615198698087507,1,10.079705165529358,8.35703555840556,420.83048848028176,2.221138935208067,2,9.654483998218366,29.88387503818357,85.5268868908761,1,4.095248605924878,3,53.0151193876688,3.938908853660069,0.2633293767453621,0.1506667560915206,0.1698849363328183,0.1366967575116895,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8847.jpg,Healthy,79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,20.040852237917964,3,9.79578208333223,3.486653634704993,361.7889226115452,1.946336142127029,3,12.647647546034134,10.364412091450523,129.4272078394163,2,24.95214587934916,3,49.070343250123415,3.832164311714721,0.2802488492880624,0.2586593377261879,0.1150609730584037,0.2397907824102081,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Healthy_papaya\IMG_8741.jpg,Healthy,37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,17.12070475802118,1,7.827264304211853,0.6640737862093449,356.5887368100393,5.944345804867277,5,5.981973777214476,40.68538241032837,136.37629868408635,1,29.53034848618908,2,63.90464640008714,2.6982724138544323,0.0988172372302153,0.2463542999561128,0.0254100396297218,0.1857333922565455,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Sed Production GC and GC 5 (2).JPG,Healthy,4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,20.662950993546588,2,7.037216999939602,16.196263854123487,401.4095761669354,4.483171717945397,2,17.173627332291556,82.52167444268808,161.20814345370042,2,4.452168951636715,3,67.85394957840779,2.098904310554943,0.2862356098449636,0.2459593606942146,0.1457284312031339,0.2320967449386751,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Common, Cumin Seeds _ Cumin.jpg",Healthy,115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,15.20174118005942,1,5.256058673700498,16.342121781354454,404.3035439399996,6.276861146759016,6,19.204765782556567,11.75591866793776,187.6483667148349,1,48.10154275920858,1,52.11910234784583,1.8439422002739527,0.2447768144506669,0.2481279098017598,0.1101090478398456,0.2340463749985691,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0029.jpg,Healthy,25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,11.14442455105382,2,7.732339428681231,12.418490607253943,371.64069736070303,8.471443713043529,4,7.370538842074502,96.82422518944526,177.58432507769277,2,30.505387034970067,2,80.38203716999492,1.5086974737716083,0.2117347907194374,0.161021680290316,0.1180226604043384,0.1414566435911778,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_8844.jpg,Healthy,6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,15.118545496371134,1,10.690606846019747,12.314004532827248,406.71985990295485,8.548523896934508,1,15.164022803636726,11.375687885418596,89.51464708720701,1,45.2743383074135,1,80.07291499408315,3.2279843128492924,0.3415415726563713,0.244512235959752,0.1709606309786425,0.2213734316873143,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\F1_Guava_Healthy_1.jpg,Healthy,7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,24.52818341734456,1,8.254107466109113,15.329094911174735,366.73020742764106,8.850615391268795,2,7.995979277306931,85.25535724785782,174.44108517911155,3,23.054530026612973,2,66.5798243158472,2.7638020290283896,0.2702202145769914,0.1493343137040025,0.1748427968565398,0.1442294902038189,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0028.jpg,Healthy,40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,17.048585962513297,3,10.45746623924096,9.826256579033815,389.8110347339485,2.1359791206643526,6,18.85640825700944,20.75972524963624,148.17511127804087,2,7.776370569015578,2,25.65163721490693,4.72144708002484,0.2406021588420057,0.2328317529636904,0.1193663330965081,0.2056884453002807,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava fruit plant,(Psidiumguajava) Small Guava plant in garden.jpg",Healthy,10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,16.6099940590011,3,10.642414376528968,3.4511561361623344,426.041984072096,9.81505971055905,1,17.347107961732988,68.5329893241213,181.9037122773005,3,7.342749318181285,2,73.43218342075525,2.735781201681713,0.2001664250384297,0.1970780015758903,0.1127802465825741,0.1659016165311067,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Healthy_papaya\IMG-20260324-WA0023.jpg,Healthy,25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,18.26070172110823,1,6.781280908845157,9.55901640308984,444.36665929263415,2.8410066857905307,5,12.104943995977468,33.11682171143,75.06525515108467,3,12.644526969690215,2,65.8144512106195,2.476153478214783,0.206659179017266,0.2599201347777303,0.0959575286991554,0.2326937725300763,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (4).jpg,Healthy,33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,24.226219456379617,3,9.028249261393054,5.093254843308943,406.3792329022429,8.43296945919506,6,8.576779103512461,47.00759237518491,90.36997909549744,3,3.635956750207081,3,14.179006534016326,4.761542857710241,0.0249617870025769,0.1844345723559574,-0.0171750458513315,0.1525501215101347,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_hea.jpeg,Healthy,72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,17.892974836777494,3,9.933301211672209,9.862542721168593,371.1748826617812,8.008564755023752,6,5.838973087826488,91.73647020818817,135.55711637823214,1,41.48127831159649,3,38.567315745934735,4.086867740684302,0.2965555332514688,0.2385864811485526,0.1475167677072713,0.2258643973188226,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (3).jpeg,Healthy,80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,17.74077642660384,3,10.06869948232751,5.179562507387647,376.2624448280993,2.438585698801852,2,8.238429011489572,16.818533029190462,182.681854889132,3,31.490926881752102,3,8.85472183645084,1.571257851929254,0.0495070425231881,0.1976372496814825,-0.0376271156063185,0.1547027575768042,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Healthy_papaya\Papaya Leaf stock image_ Image of lobed, green, organic - 93255095.jpg",Healthy,102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,28.481007218753096,3,11.109384744664876,1.7521389789158737,449.8746009032937,1.194118089971927,6,14.204617252663011,9.288800893597726,93.57449174116586,2,29.00178474800576,3,65.92827119300644,1.2183965818323923,0.2449503170655981,0.2374728808700787,0.1028266327682163,0.2239510727181713,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\download (6).jpg,Healthy,13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,28.58072392236164,1,11.706888410405456,5.717466966588169,415.10146996862863,9.1137955145022,6,5.875869792731601,42.450731077778215,91.57575487446012,1,36.18637295440541,2,15.609798534695884,3.413619340137101,0.2657973769285071,0.2323409336614176,0.1356319277734597,0.2139202087074921,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0027.jpg,Healthy,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,20.375739681026285,2,11.563781374089327,6.437053249595399,369.5111214581714,4.96189866187818,6,19.478730822827657,1.488883089532167,131.12639719611798,1,44.024537937792246,2,98.4608641902676,2.8839897959638328,0.264145394927437,0.2438675656749681,0.1046819245543362,0.2328539300626018,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Healthy_papaya\download (2).jpg,Healthy,91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,16.916588897200498,3,8.322250326195732,12.489344587899271,383.7683486342638,9.284903975541589,5,14.08058697043257,38.817196672062025,194.40826186030029,2,34.60445014220267,3,80.5965801827112,4.054186324487022,0.235829727679894,0.2637893871152011,0.1504675487620481,0.2294901950734217,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090326.jpg,Healthy,19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,15.895201313092835,1,9.894367062593885,0.9061640540828586,419.8671922494208,2.1768988819001738,3,9.53158569565441,59.88238023447008,64.1520826617105,3,32.16457332286512,1,84.56037123735092,3.943953628367089,0.2822329655462026,0.245481484018449,0.1908338404292954,0.2087397729690293,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_3.png,Healthy,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,25.18414908131166,2,8.841332956391252,7.096222161608314,393.2208465382737,6.286496728226956,3,16.92965587233621,71.83185882714704,50.575000290818906,2,34.75748936939234,1,52.71860897017806,3.598348174635466,0.1583248650057994,0.2622390521792176,0.0636647445047789,0.2337878815026823,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090408.jpg,Healthy,34,47,19,27.31372793,85.44815232,6.568795404,53.15223123,23.200537277837302,3,10.467041548754,3.615226510809448,363.92079258180985,6.24735977626606,2,15.389462584959894,82.5825368119248,156.46814223935624,3,39.02472488589031,1,29.02594628493478,3.559221918606901,0.3911039454712699,0.2187199361260266,0.1984446706395731,0.232121548545276,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\CUMIN-4 field  High resolution.jpg,Healthy,61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,11.984999511463448,1,9.932451794794478,14.753736567493318,405.1681447131298,1.6883070937097573,3,19.803971639011,82.47447413212741,60.08990062055904,2,39.09496142337822,2,55.03750739272601,3.004056953262844,0.2755969741872947,0.2399890389012656,0.1469595464474191,0.2262117701791685,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG_4940.jpg,Healthy,78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,14.7774823617743,1,6.99683917257488,14.834502651212183,388.5297715339604,2.054593533311688,3,15.945053506781145,5.211421652847859,172.4208991438148,1,24.699916131253584,2,19.9188175750872,2.7611641386973265,0.1258312962693759,0.204009051408237,-0.0005041590191805,0.1720191944070367,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Natural Dried Guava Leaves, Herbal Tea Ingredient - Etsy.jpg",Healthy,25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,14.239136974517791,1,8.79932911515087,0.3331277200397187,418.6148778863097,6.95444629128521,1,6.013455775344818,58.65137527891166,155.6591529376839,1,16.3777903965291,2,72.42722090829294,2.096714133819357,0.2557328745175416,0.2640159299519048,0.1297730635455898,0.2362678608317673,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (15).jpg,Healthy,99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,24.19127296156037,3,7.951066458267496,8.524233400098124,359.3369194705196,3.282177951726664,3,5.117686057188358,9.620473115710826,147.22444635798695,2,49.61712706314814,3,30.97323830389641,1.3471739254093211,0.3325162156401922,0.2438143442032926,0.1986120384299744,0.2295495292154637,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Papaya\Healthy_papaya\IMG_4872.jpg,Healthy,31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,11.402539356998794,3,11.355889337197498,8.03394412668489,420.58124228902943,3.1194214845378494,4,6.629019063650249,69.56757292010822,162.2115142975116,2,47.66023781223692,2,69.76822623845096,3.177945054129654,0.2587702011005153,0.2462995326646494,0.0950281639118361,0.2354249306057356,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\WhatsApp Image 2026-03-31 at 11.17.18 AM (2).jpeg,Healthy,20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,28.427872693199404,2,11.325878339399612,12.361024482338008,387.6850994951384,8.819933673958825,3,16.586404782094807,90.29632802073309,50.89515262658392,3,8.023073098335681,3,43.70538282726187,4.52424981664452,0.3264500663045614,0.2310191756905625,0.1442676251510492,0.2325704246706492,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he4.jpeg,Healthy,11,72,22,29.37735586,44.82294584,6.842744374,172.40168,11.165825145074,1,6.4850700400982495,2.729360502483018,413.4459209944144,2.042361929768016,3,8.332613524276688,85.29931509617745,140.4591296447267,3,43.30828590240738,1,8.4472925798584,4.18667506021106,0.2306078647188103,0.2426777673133649,0.1171359323569603,0.2190488735434985,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090859.jpg,Healthy,15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,21.47557123265734,1,10.040287015448866,15.45898234200077,400.8779677850652,9.438511266559807,4,17.243312537519028,43.82413772019298,175.73687771843703,1,16.919145065631696,1,71.45152025547326,2.981503190174741,0.1748292157307427,0.2180924153472521,0.0621720804300831,0.1939771046683829,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_healthy11.jpg,Healthy,5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,22.79244210343155,3,9.748895290710369,6.315816079954568,424.7288607368821,7.337118380898586,6,6.296548795435126,95.35509045270324,125.19015966383434,3,26.80547937139637,1,47.33684442247203,1.7692104742850447,0.2814120575956633,0.152397766984854,0.3615022176307494,0.1279022936639081,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\castor_heal.png,Healthy,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,27.860009940953976,1,9.97886116575005,17.831446868567294,374.3814059451658,6.873719327038133,6,9.360785218696265,62.68066235280879,180.4699161363673,3,9.696227166782394,3,33.693318780117146,1.6513751622031072,0.2964907953867713,0.2368123150748913,0.1094602855069457,0.2319985564055466,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\IMG-20260325-WA0039.jpg,Healthy,29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,21.73801419770495,1,6.0010352531995945,13.047696607894215,396.7579187759338,9.068331969319036,3,16.136981326205238,73.04698140420949,150.56251841857284,1,15.717363309940907,1,94.3862133483835,1.233230609621645,0.2690557490062853,0.2493070609255795,0.1135139444676804,0.2340620431950353,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Sed Production GC and GC 5 (1).JPG,Healthy,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,10.355936537780083,1,11.750802012423376,13.274567256926307,397.22509852364834,3.682255047114548,2,15.296518295046582,2.2147900278036814,136.52812950472273,2,22.710003136056127,2,52.40966895683095,2.6155018300008064,0.3294352234607689,0.2400163840159289,0.180367134677727,0.2079749048874892,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he3.jpeg,Healthy,48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,22.17965115410852,1,11.265646666045278,18.654104117601072,396.6818245994328,4.231152880520806,3,6.775329697182644,93.70777460410218,175.09407966380385,2,9.1722701878795,2,13.063397614844108,4.912017992681892,0.264145394927437,0.2438675656749681,0.1046819245543362,0.2328539300626018,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Healthy_castor\Organic Castor Leaves, Ricinus Plant, Large Leaf (8-15 inch).jpg",Healthy,40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,18.49230232182243,1,10.00278861587699,13.56269634844844,423.734602857772,7.387340726592608,4,13.09506767519924,76.77591920593886,164.9275724718721,2,26.712135205444334,1,35.32776859431765,2.947503898953036,0.1647878396996178,0.2470896998851705,0.0559796976397417,0.2064885365761578,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090727.jpg,Healthy,37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,23.44738660801529,1,6.942108449147423,12.744894614392637,440.6651640687926,8.530714437243448,5,8.554081150991994,72.18538639341287,77.03901767446263,2,35.63747536716709,1,87.11738363584031,3.079811692737201,0.2306078647188103,0.2426777673133649,0.1171359323569603,0.2190488735434985,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin crop.jpg,Healthy,60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,20.860039409441107,2,9.47085517222036,13.718946933245252,385.2710083445663,3.246225075939655,5,16.156766220071802,52.33152627394014,53.06463216807005,3,8.562627921297716,1,46.64749572651732,1.8470540287088064,0.2802488492880624,0.2586593377261879,0.1150609730584037,0.2397907824102081,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_1.jpg,Healthy,48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,16.968561324686164,3,11.572935894240398,3.038221665352012,433.1599342778494,5.301945095584878,4,13.554681942403231,85.3941027991614,100.96652717377616,3,31.05676248378557,2,4.238608443518288,4.171586465264122,0.2971892578054474,0.24863258095887,0.1866152340696324,0.2243119947317406,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183748.jpg,Healthy,107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,23.978503476769937,2,8.744513600914036,14.169677783622785,445.0462371426793,1.4063224928628262,3,15.801012853654711,92.25161079977724,168.959420004097,1,32.2988607252579,3,91.40107787698408,4.3797881987250165,0.2731323500682599,0.2392941669106476,0.1217847154772177,0.2293273275541327,Healthy
