image_path,leaf_label,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,NDVI_Mean,NDVI_Std,NDRE_Mean,NDRE_Std,crop_health
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0026.jpg,Healthy,22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,14.947970460124813,3,11.274838151798434,11.861619528005267,366.9060355774936,7.382527541925609,5,13.411083618687115,33.31182540659876,119.91495334365248,2,46.64284780125082,2,96.1727687900866,4.591922307636116,0.1755391967456433,0.2297807130733123,0.0769026872317468,0.1966602432870653,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0027.jpg,Healthy,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,20.375739681026285,2,11.563781374089327,6.437053249595399,369.5111214581714,4.96189866187818,6,19.478730822827657,1.488883089532167,131.12639719611798,1,44.024537937792246,2,98.4608641902676,2.8839897959638328,0.264145394927437,0.2438675656749681,0.1046819245543362,0.2328539300626018,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0028.jpg,Healthy,0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,16.15189052261151,1,7.25953424692906,9.920568708081433,382.8159231677604,2.721206886248256,5,19.72209528664425,66.70104494797708,180.78760129111865,2,3.5504123429854872,1,99.3411806677498,1.5630711405574722,0.1896986295113412,0.2627679911307793,0.0912000755218301,0.2169741923817529,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0029.jpg,Healthy,25,64,20,33.15122581,32.45974539,4.807776749,105.0380275,11.14442455105382,2,7.732339428681231,12.418490607253943,371.64069736070303,8.471443713043529,4,7.370538842074502,96.82422518944526,177.58432507769277,2,30.505387034970067,2,80.38203716999492,1.5086974737716083,0.2117347907194374,0.161021680290316,0.1180226604043384,0.1414566435911778,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG-20260325-WA0030.jpg,Healthy,76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,16.92544358289537,2,7.193711117792186,16.94274790637595,380.1545777290284,3.757578539131919,6,11.439381139697474,43.70821709513933,69.95604214677172,3,9.150663021420286,3,94.38189733419962,3.672312161909824,0.1740446321096135,0.2654496340665807,0.068135077164609,0.2222339198088719,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183048.jpg,Healthy,55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,25.06094807513915,2,10.62770979144067,7.663871227056315,409.055467938469,6.003239505117515,4,9.90236847942932,17.370140302455006,156.08010202144814,2,13.469121041077544,2,95.79365135392923,4.84773923508363,0.0262155449077294,0.1919721506224202,-0.018864395536896,0.1568379110146954,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183359.jpg,Healthy,9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,24.11837034334575,3,7.102052572222014,0.5626128041366352,430.9584213685999,8.345998421077478,6,9.078079062885616,52.15080048409772,139.96582279338912,1,22.076318465169432,1,26.803205066647998,2.608225250711364,0.3541961519299905,0.2242827254676467,0.2029977269366428,0.2175530067916621,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183414.jpg,Healthy,90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,11.229387089027805,2,11.767631229377928,3.2862505131953057,448.3374528334263,1.4111762562105594,2,9.407386730695462,22.477539321637185,96.5890597807709,3,3.673418204666034,3,97.15802378676288,4.306572500486806,0.1943180053544262,0.2537562011949136,0.0838573413359265,0.2318885596445652,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183447.jpg,Healthy,62,56,35,25.97825807,81.65769588,6.235357638,163.3488091,26.30656244046749,1,7.48385675944597,13.639386482609092,431.9402962828727,9.616125223275146,5,19.510352840424616,38.33685412106932,139.84111070565928,1,32.81934165726439,1,65.82511491607632,4.114013671651049,0.272529697007993,0.2466382194387443,0.1213267829398904,0.233380450517768,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183452.jpg,Healthy,0,5,36,24.35193812,90.88612388,6.152906502,105.529185,11.56419431173771,2,9.735640518588152,7.702485639858178,371.1079938008926,4.267526339095509,6,7.629371158931173,69.02426740678733,179.47937353077538,1,43.94395777445992,1,45.84160573795389,3.2376751878933607,0.2430625370639732,0.2545635177212461,0.1246337347128341,0.231146488739679,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183505.jpg,Healthy,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,16.73073733205308,3,11.717986457524564,11.297318191302148,360.5390239229956,9.397210307914763,2,16.40720175617409,21.12991713381044,65.63500131260565,2,35.97203078390796,3,16.279393942759334,1.3168933038965631,0.3410463720405699,0.230250159543514,0.1473552699228697,0.2315287262301106,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183530.jpg,Healthy,92,60,23,18.66746724,71.516474,5.721667141,69.93293255,29.79614445339352,1,9.157163231052252,8.015793974322424,370.5752005160799,7.763379453224758,6,19.39015242122025,56.43846684781507,113.78725148276588,1,26.338107092766077,1,68.43907762157919,1.401792744961284,0.1156567940639901,0.2056236129515778,0.0556674268444078,0.1825078192829755,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183549.jpg,Healthy,17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,13.351745529739055,1,7.160445134450459,19.010130309102703,424.595452083842,7.951117757939804,2,16.721682918005015,46.59621541754919,197.86721849164235,1,20.44994482077998,2,31.727080435722183,3.207565569137837,0.3089701373329916,0.2449624670841136,0.1812037378173581,0.2234614513867075,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183552.jpg,Healthy,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,28.987565067884525,1,10.619209385938056,15.579491168432185,401.73191600635,7.534615691431686,5,16.455495153147222,11.126372266143449,102.93148149286117,3,11.067760834809388,2,77.30143834522663,3.458323601691806,0.1320160113048539,0.2172510438507035,0.0611801739314082,0.1816800809854713,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183605.jpg,Healthy,40,132,202,24.57558351,80.70695797,5.971813006,69.706113,11.329050465502029,1,11.331680324553712,6.840271860012413,364.4129481860432,5.623231912882943,3,12.471518969288198,34.168194443420965,70.88071344821763,2,8.24992608246513,2,63.2677275393563,2.979517587232062,0.2335999928496786,0.2545037641668573,0.1048587621248318,0.2324677992866287,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183609.jpg,Healthy,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,28.391716965545516,2,10.955960365197551,6.003783567289429,422.0754293900455,1.468437255879936,6,6.248347757070528,64.4069494125463,196.5687514513752,2,37.4829693480207,1,79.83734609510363,4.052848503796176,0.1307040583805123,0.2622328044610446,0.0724181085754962,0.2105028924608214,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183617.jpg,Healthy,27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,27.779577050348035,1,8.026831395105756,6.146631510110295,436.299443944315,1.8548389583460048,1,7.168881959560198,33.08342578107543,53.97530155063081,2,16.583109723706784,2,46.700413258832455,2.6734670274434427,0.2017832488285371,0.2586770767016541,0.0695360567702387,0.221735108383091,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183624.jpg,Healthy,62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,11.922048094408044,2,7.621747158783365,11.884933241875718,431.35107778622665,1.120510222551913,6,5.386530687181983,94.48427266266204,62.499750155210734,2,3.94187966560135,3,62.40100760454808,4.060180132901364,0.1454227494311894,0.2791234531723869,0.027560993805829,0.2291233030580269,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183650.jpg,Healthy,6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,29.968617484794752,3,10.555048085917589,12.362612093517551,382.6860282655047,2.5818124859462848,4,15.980734383080032,29.77239252138999,69.26566539091439,2,39.95702601380175,3,36.5853936743491,3.041394154068765,0.3368702723031191,0.247178841951299,0.2096562292954268,0.2251554366562076,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183659.jpg,Healthy,19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,18.500345321383342,3,10.063063870844449,13.423075517640353,386.28011862144,3.9603879007253537,6,12.057229630946686,13.634623686314573,194.12622174805483,1,44.80130741269004,3,64.98613402529895,3.784947840954921,0.0766061996929917,0.2023292184492215,0.0031377798630309,0.1617083262720572,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183713.jpg,Healthy,84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,12.080064187509754,3,9.056126892858863,11.848274025860402,428.2111580281057,7.938710883539316,4,14.818179279707111,37.62304480665454,114.7675902185968,1,21.268610740007603,2,91.48876486051678,1.7687145425439246,0.2542221785336879,0.2612676417100988,0.1044442691694678,0.2385753112491586,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183726.jpg,Healthy,59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,27.082363240405464,3,9.78106760211675,10.683573288033912,412.4025684073879,4.068531778380055,6,19.781030483746207,94.17638438111074,142.9774075782269,3,11.978986265868796,2,83.35936421613933,4.662246593692281,0.2147969487180266,0.2421553405379465,0.1283722322151212,0.2173374356962753,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183743.jpg,Healthy,80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,12.025555160607496,3,11.502773055482097,18.3362417244968,429.6499234756257,9.12541851147823,2,19.04888314690641,9.732517356502036,191.9222335308865,1,20.86266450103737,3,3.1224825676689494,3.591886705824868,0.2228420720237106,0.1860162670663663,0.1353412628267272,0.1560960921993875,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_20260222_183748.jpg,Healthy,107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,23.978503476769937,2,8.744513600914036,14.169677783622785,445.0462371426793,1.4063224928628262,3,15.801012853654711,92.25161079977724,168.959420004097,1,32.2988607252579,3,91.40107787698408,4.3797881987250165,0.2731323500682599,0.2392941669106476,0.1217847154772177,0.2293273275541327,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_4874.jpg,Healthy,113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,18.46564171808544,1,7.609507154217084,10.481325821629678,404.8419881713641,5.217395888061986,2,15.2863285902774,8.034086025467534,65.68642913016697,3,24.946083650105177,1,42.50795108554677,2.9301700188220696,0.1194579363886923,0.2270891232081161,-0.0471363110572283,0.1615135672187046,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_4892.jpg,Healthy,89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,22.332135681504607,2,5.078649659286884,11.724172184659526,360.18439569556733,1.8876527078043372,3,14.092267306969012,73.2126689844116,63.11008006764848,1,17.752561594949224,3,90.20202131627772,2.453828107857343,0.2287641505636737,0.2468274117063623,0.0891191881167733,0.2285542250185999,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_4893.jpg,Healthy,113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,13.269824653078503,1,11.9152319816753,10.071935571636445,437.0707352736042,5.5387191846109545,1,15.822031700037668,30.38958236119702,167.24947652345196,1,36.779909768035054,3,87.70096231705094,1.290468254845465,0.1098579175989218,0.1938677018558514,0.0264283273523151,0.1640345053857025,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8746.jpg,Healthy,43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,16.694120968506276,2,5.832731402971343,10.774680800355716,442.4324842912114,3.1009939844083334,5,12.251138053974117,88.59112310691435,67.9321834390274,1,17.21659492700586,2,93.49342720795008,3.996515781327503,0.3009015997760803,0.2495582271901875,0.1321721853589529,0.2408648298882668,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8747.jpg,Healthy,88,54,44,25.7354293,83.88266234,6.149410611,233.1321372,23.33402741040184,3,11.435795412825094,1.123597347821832,428.43707637137913,5.118385270098012,5,8.58871956139635,2.002447204415725,127.80651505647134,1,2.910249616931365,1,71.06733199806864,3.478428457663009,0.2358949181794206,0.2370842163367019,0.087568812691916,0.2143335830488853,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8748.jpg,Healthy,103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,23.597865975941374,2,8.2678961751759,2.871317121556445,360.12789074603444,1.8288906005972985,1,6.684298590669576,31.242267525532974,165.65608019107017,2,3.853887383258292,2,10.576808559063576,2.9959695625912515,0.2893795479460609,0.1906915147484287,0.1288556813902201,0.1684951579369566,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8749.jpg,Healthy,35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,14.060726060721125,3,10.027869635696282,19.778642777029397,366.41008229688754,1.4471587504560397,4,12.1878176893312,25.59572346156054,57.50181445050095,1,48.57396125250497,1,62.2063515233653,1.5499472505052103,0.0608393412825283,0.1880308636550547,-0.0084407003452388,0.1510990399403412,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8750.jpg,Healthy,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,29.30871124087917,3,10.236894497591765,14.84169747055332,381.8517062073429,2.7209767054791123,6,19.405844805993556,46.255193140033846,189.5841508572656,2,7.528830971671247,1,17.976945599728676,4.6141049698722085,0.2637546044295197,0.2480075367308772,0.1754485353333754,0.2285554776985267,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8751.jpg,Healthy,34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,20.715076606168907,3,11.357735837490596,12.868205321779758,411.23663209182325,7.187704113845516,4,16.0936163429313,15.06515034204944,133.2872655603867,3,15.268934476082936,1,24.769198947326053,4.071821805484809,0.2494401440027579,0.2416987512452846,0.1103069437793367,0.2290102725873092,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8752.jpg,Healthy,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,26.113409078104365,3,5.621583404334913,16.669208892696112,379.08411221752937,6.984264351462168,3,17.074309034166177,9.285506758817776,150.12815322700828,1,27.90621993963222,3,15.502632603083022,3.0578455868655303,0.1888089508254469,0.1821024141150078,0.1270084255358297,0.1730777327506774,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8887.jpg,Healthy,42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,17.847875103559108,1,5.606756913903757,6.503058374370316,423.6303973199391,7.098344554741495,2,11.783802400828565,17.83712989970797,73.98434354427917,1,46.22534285362784,2,90.85330432584584,3.788237438066084,0.1647878396996178,0.2470896998851705,0.0559796976397417,0.2064885365761578,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8888.jpg,Healthy,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,26.033503023353923,3,5.535032968970341,3.0752172523507526,392.2084427211176,4.049705621882335,2,6.097864783254899,47.6643685600168,185.20976571402215,3,37.80246307201909,1,13.409580698445687,1.7679611069396648,0.2447768144506669,0.2481279098017598,0.1101090478398456,0.2340463749985691,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8889.jpg,Healthy,72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,18.104902150279425,1,8.233334952892696,3.1383006712790062,436.45429971958566,8.915273023719175,6,12.35777406031272,14.65827099700151,111.92986900866882,1,3.287193052337367,2,79.35478134213156,1.045298115698056,0.2746427329900849,0.2273588960513272,0.1264506191986833,0.2178794722800705,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\IMG_8890.jpg,Healthy,23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,27.05509317878045,3,11.878308835344855,2.815813462829515,416.79872503934456,3.5492663410517467,6,9.493220478777127,33.115625927157,59.70228819804632,3,38.376003590536605,3,10.03302386589996,3.307460131083072,0.2798559329483415,0.2404500481752604,0.1727346032296613,0.2279523065289345,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\Little white eggplant has big leaves_.jpg,Healthy,121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,28.914272623918485,1,7.931491404456913,1.0831561350996188,414.5398333736644,7.9765460438031965,4,12.862438027581144,93.42653644843072,59.97389337799559,3,40.8434161056684,1,67.05678364391477,4.855826023576963,0.2560103776977602,0.2401027672046924,0.1232370839366175,0.231265954356447,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Brinjal\Healthy_brinjal\WhatsApp Image 2026-03-31 at 10.56.10 AM.jpeg,Healthy,33,23,45,20.00218987,85.83618191,7.116538883,112.337046,28.83400218978235,3,11.378909982042412,18.742899809578304,405.89842378246186,5.599919189589377,1,14.536901818208296,24.445940854869875,77.79460668512309,2,10.76132110859755,1,44.505996897925485,4.330322544034911,0.2330809849463707,0.2638559957925448,0.0605912922500093,0.2414275863479965,Healthy
