N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency,label
1.0687973987858208,-0.2232591817800644,-0.12143613450689511,-0.3234034789212394,0.44786145981332975,1.3354935984918115,2.6684354493681046,-0.8194850050500518,0.010634892700354339,-0.007875752618841856,-1.1568013578061862,-0.41519945594281105,-0.8266888465995688,-0.892475491952855,-1.4710371282362051,0.5394290964268383,0.8391620323752053,-1.2207253003490393,0.7987741026975835,-0.004479185020135482,1.0116614348511905,1.7255411751138499,20
0.7436729394496874,0.14061551873812936,-0.08193887017880977,0.23398110570686714,0.42253354547776106,-1.758678609554578,3.2936545330358116,-0.7690930838586877,-1.2207737357617388,-1.3047680003876798,-0.396410902800731,-1.4276984746346821,0.25997381215028076,1.463895443896267,-1.0681567546840502,-0.17568566087866835,1.6126087158683664,1.2218355552834177,-1.2237872323046926,1.2272966955171893,-0.8252501039521778,-1.2473666853198524,20
1.1500785136198541,0.07996973531843041,-0.23992792749115116,-0.31629368021281684,0.47509820182257806,0.6654161689526336,1.4889862319641058,-0.3537544349017313,1.2420435211624474,0.9697977767869912,-1.0319626286930854,1.4158123732518564,-0.8665034925258662,-0.892475491952855,-1.11534128836655,1.0654715190985862,-0.9822575304998721,-1.2207253003490393,1.0759627921401005,-0.004479185020135482,-1.3247450060125658,-1.7207035819650187,20
1.177172218564532,-0.10196761494066647,-0.22017929532710848,0.009798961318188814,0.41251511410106834,0.618458783278166,1.9314147556742225,-0.07058641496230213,0.010634892700354339,-0.4788300827884685,-1.0884068281961856,1.1264293479750933,-1.6553986604792477,0.285709975971706,0.2735879261705503,1.4497400965221623,-1.0914571942409579,0.0005551274671892323,-1.0084405347050605,-0.004479185020135482,-0.6856710452285187,1.246517985322064,20
0.25598625044548734,-0.16261339836036545,-0.18068203099902314,-0.2635306620553619,0.3961802092781758,0.7403040879657888,2.322697185211281,0.5513647395822754,-1.2207737357617388,0.7994729698025804,0.5304127191057545,-0.47483682251985015,1.2438531071947467,-0.3033827579905745,0.45787568006504575,-1.2636035538934065,-0.19698580287140555,1.2218355552834177,1.2861284860526196,-1.2362550655574602,0.003296527870121469,-1.4180587519284915,20
0.9333288740624319,-0.46584231545886023,-0.1411847666709378,-0.7958614107694351,0.5079616350903209,-0.28488020075081716,3.1520386656675687,-1.3575617718324908,-1.2207737357617388,1.0892802403500637,1.5384204140480149,1.2599192164623074,1.184364951998396,-1.4815682259151355,0.6885307964147923,-0.6378620078473188,1.290435712834769,1.2218355552834177,-0.7103616949953742,-0.004479185020135482,-0.4067248272598114,-1.627506372200204,20
1.0958911037304986,-0.5568109905884087,-0.18068203099902314,-0.35995834936391546,0.4014780671721616,0.6479768142714176,1.8708863903534874,0.06113892089070894,0.010634892700354339,0.1719664730598072,-0.795628075742051,-1.3210161797817275,-0.14662254203562416,0.8748027099339865,-1.270390738554659,-1.224637896440798,-1.179037896724192,1.2218355552834177,0.7125434398444563,1.2272966955171893,0.9646538584239569,-1.6717039345522242,20
0.7165792345050096,-0.46584231545886023,-0.23992792749115116,-0.7409222963007539,0.3913302035558717,-0.6662861970880678,2.2038290220065715,-0.049791092858307934,1.2420435211624474,0.517351726662327,0.8481757306124257,1.7387933603044563,-0.8360700927460567,1.463895443896267,-0.8554765004613237,0.010766444625978328,-1.1501633158282358,0.0005551274671892323,-1.373812449564153,-1.2362550655574602,1.1501848752632688,-0.6144491037014665,20
1.0146099888964653,-0.5568109905884087,-0.16093339883498045,-0.4023246060206703,0.5438680683819721,-0.7955264871560289,3.4185447528580637,0.9667177621967978,-1.2207737357617388,-1.708154940799337,0.3130127771697529,-0.41498095128737783,1.2903728913930328,1.463895443896267,0.25003231166257195,-0.9841881188541015,-0.8832498675232119,0.0005551274671892323,0.0026125919464528124,-0.004479185020135482,-0.016452584572089313,-1.4768358785671278,20
1.041703693841143,-0.2535820734899139,-0.23992792749115116,-0.8476285488705975,0.4040201859933811,-0.0349005226090287,1.492992614856599,-0.39714640421103675,-1.2207737357617388,1.3665308885989185,-1.3250720362256305,-0.4477904212208744,1.0256848378464292,-0.892475491952855,0.22954170825796844,1.4205219450423938,0.44798106138971816,0.0005551274671892323,1.2722988712056296,-1.2362550655574602,-1.6530627014783295,-1.334201516189451,20
0.6894855295603318,-0.4051965320391613,-0.10168750234285244,-0.09062314970899395,0.522731734237006,-1.808443434256789,2.328120367262046,-0.5569267615021427,0.010634892700354339,-0.6888186261825224,1.1802237399277775,-0.6853891841999301,-0.655765645188951,1.463895443896267,-0.21077021632770568,-0.21269145831723915,-1.283224489427154,1.2218355552834177,-1.077797768780088,1.2272966955171893,1.5425708224704417,0.5986108866222972,20
0.44564218505823183,0.17093841044797883,-0.1411847666709378,-0.7246431139063119,0.4264418388844951,-0.590423939426763,2.000011712604836,-1.074303375229012,1.2420435211624474,-0.08447943641054853,1.2676468671586536,0.9730248388100461,-0.20138027843743042,-1.4815682259151355,-1.6486865141893627,-0.4420659973692738,1.1963639815910416,1.2218355552834177,-0.11488912997579977,1.2272966955171893,-1.219007388248493,-0.460445793394677,20
0.8791414641730764,-0.3748736403293118,-0.10168750234285244,-0.9014558724316065,0.5030208533853583,-0.2784469609953758,2.3594833153221466,-0.8799988332468295,-1.2207737357617388,-0.1084337388339256,-1.5933596796614857,0.7916711334482411,-0.11957114234939144,-0.892475491952855,-1.5130523784270498,0.7344528064086634,-1.3063154280464244,-1.2207253003490393,1.2962525805639307,1.2272966955171893,-1.0556583073524257,-0.26628280005080607,20
1.285547038343243,-0.19293629007021493,-0.22017929532710848,-0.4212127000843193,0.4425617361363141,1.1709066242756576,2.1947855714290325,0.2613964919839807,1.2420435211624474,1.41563023696756,-0.5216020810767045,-0.44092193305695987,-1.1290728660981024,-0.3033827579905745,-1.0870537610317514,0.5829640694654404,-1.5969690841120545,1.2218355552834177,0.60308492241358,-0.004479185020135482,0.9395695309011017,-0.31679923539723354,20
0.41854848011355406,-0.010998939811118037,-0.1411847666709378,-0.10678479560439068,0.40622729635070476,1.6922974670662334,2.794389402856686,-1.1065599220579605,0.010634892700354339,-0.16896628759525892,-1.5477770796641859,1.2427525312483618,0.7494839338927771,-0.892475491952855,0.25027631984369764,0.592650024705158,0.8300491077708254,-1.2207253003490393,-0.20288108815699898,-1.2362550655574602,0.8685844602718953,0.8763148813041866,20
1.2584533333985652,0.17093841044797883,-0.10168750234285244,0.1467680812112421,0.564373833904118,-0.23648091132925952,3.0556414361858057,0.927784276511004,-1.2207737357617388,-1.7714054046401149,0.4855714406193027,-1.5971937475212994,-1.2087534758813376,-0.892475491952855,-0.37800096461958144,1.3882011193062818,-0.044317239044436976,-1.2207253003490393,-0.6170800852792429,1.2272966955171893,1.0589691724418635,-0.18362913769903874,20
1.2584533333985652,-0.10196761494066647,-0.1411847666709378,-0.21471527543238098,0.4071749811487219,0.7773451088537423,2.8537116872114874,-0.5612493687641303,-1.2207737357617388,-0.7203901601814866,1.0657346705668895,-0.444311258828315,-0.4746705733441563,-1.4815682259151355,-0.7113688922368061,-0.5444680822662683,1.3922849248240647,1.2218355552834177,0.17409956265920673,-1.2362550655574602,-0.7453125390946181,1.4094808187822656,20
0.25598625044548734,-0.13229050665051595,-0.08193887017880977,-0.9561262315887107,0.5847571913902976,-0.29032007274538696,2.4863987637230927,-1.04973953495428,-1.2207737357617388,-0.1826178975984229,1.5142415667693596,-0.6062635249173277,0.3624479517189476,0.285709975971706,0.8342674520584763,-0.25206146513947536,-1.6390085083002597,0.0005551274671892323,0.18681257438931712,1.2272966955171893,-0.9178180189080813,-1.5984425306303283,20
0.9062351691177541,-0.071644723230817,-0.2596765596551938,-0.6547369221130126,0.41163070733677226,-0.5507834336974734,1.7201551343696106,-1.3349666731770944,1.2420435211624474,-1.0380078249593008,0.6511455770974148,-0.49425092377898655,-0.23534791155781956,0.8748027099339865,-1.4437599068349758,-0.28720326404201346,-0.06274209522240014,1.2218355552834177,-0.6254759303844939,-1.2362550655574602,-0.027577342510963106,-1.3455536362958356,20
0.6082044147262985,0.11029262702827988,-0.1411847666709378,-0.8236294066936031,0.6047949576085686,-0.8332938776056916,3.0709857430903917,0.6710762735961935,0.010634892700354339,-0.5879113827814677,1.0119167753616882,0.3335912400532093,-1.1869458389015877,0.285709975971706,0.45690254390163343,-0.14788536160989033,0.40176370469188916,-1.2207253003490393,0.596951390006997,-1.2362550655574602,0.7694967713613328,0.5941958038069226,20
1.1229848086751764,-0.5568109905884087,-0.16093339883498045,-0.6788856693064965,0.39757365493556845,-0.14486461227736816,1.7585412074334552,-1.4440852601157417,0.010634892700354339,-0.37178786666829466,1.5746455067509422,1.761748305349232,-1.6526089476437944,-0.3033827579905745,-0.39582771476315526,-0.6118337090143151,-0.29981844990136514,-1.2207253003490393,0.3909989041954084,1.2272966955171893,1.2922800934378513,0.7618902695706398,20
0.9333288740624319,-0.4961652071687097,-0.18068203099902314,-0.21498971754788324,0.5056472595053196,-0.13614668095219595,2.206025841196938,-0.27114567091654795,-1.2207737357617388,1.0562270451559477,-1.0864970327863999,1.43969989972319,-0.2865523516213514,1.463895443896267,0.8018138080865286,-1.5529847685807703,-1.2006767902108555,-1.2207253003490393,-0.12595396270531928,-0.004479185020135482,-1.3744879212397634,-1.520191289231387,20
1.285547038343243,-0.010998939811118037,-0.20043066316306582,-1.056605362750975,0.45632268072881854,-1.8803885715519308,3.038954361128983,-1.3773870627994853,1.2420435211624474,-0.5797844622390308,-0.7307326907361554,1.3257336223180414,1.2263323464526956,1.463895443896267,-0.31483817962065197,-0.10821678058146632,0.19284261398911096,0.0005551274671892323,1.7231049547835102,-1.2362550655574602,-0.32377182840201096,0.4182705988621034,20
1.0146099888964653,0.019323951898731442,-0.08193887017880977,0.023542350633521263,0.5571239415097307,-0.4136537438010883,2.359930220396707,0.5494506633481111,1.2420435211624474,1.4333617201876272,-1.5768145790500274,1.012266968421017,-0.1333231272988174,0.8748027099339865,-0.874252119337648,-1.656807656227701,0.045003524982820106,-1.2207253003490393,-1.5075583577161529,-1.2362550655574602,0.7266303543720368,0.42844458431852395,20
1.2042659235092097,0.049646843608580925,-0.12143613450689511,0.2329032440215007,0.47919616220519573,-0.670515819322898,1.635859070609037,0.6607690322066194,1.2420435211624474,1.4167824750702047,0.7091449289170454,1.42857127222585,-1.0001328569119659,1.463895443896267,1.7677621210029704,-1.082344444013199,0.5242183067274117,-1.2207253003490393,0.3448423912151562,1.2272966955171893,1.2998593455872214,1.708685923748963,20
1.3126407432879208,0.11029262702827988,-0.2596765596551938,0.2254372052686653,0.4355842278475922,-0.6579673769761053,3.0727726863590052,0.05386787637868259,-1.2207737357617388,-1.1416602596731613,0.9602645734320303,0.538201261328675,1.3722729432267764,1.463895443896267,-1.4321030714383434,-1.631960796813614,1.3809227323969415,0.0005551274671892323,-1.5631305224058407,-1.2362550655574602,1.657554650483888,0.7703553712844804,20
1.2042659235092097,-0.43551942374901076,-0.23992792749115116,-0.3462529148722775,0.524320918190261,-1.1735930292971635,3.3084492283790365,-0.33766684966821625,0.010634892700354339,0.5446846650184386,-0.7417439703408135,0.8219694091128035,-1.1879084141305731,-1.4815682259151355,-1.0987290505724265,0.4454440121458434,-1.5585638326999336,1.2218355552834177,-0.9943598374069592,1.2272966955171893,-1.5206916857088602,-1.7033460440655956,20
0.25598625044548734,-0.31422785690961286,-0.08193887017880977,-0.9079917543052934,0.5153226258115465,1.2235872521079936,3.547820745141534,-0.11694413687045004,1.2420435211624474,0.8020309022900762,-0.7941320891196204,-0.6443951181036979,0.27586210032803304,-0.892475491952855,0.1893558800081224,-0.14256316208612102,0.38908089257926487,0.0005551274671892323,-1.4851700543870259,-0.004479185020135482,-1.020457159100141,-0.686275140132488,20
0.3372673652795207,-0.2839049651997634,-0.1411847666709378,-0.28508200155534563,0.550209585012247,-1.145197467816087,2.7949439283427773,-1.6713382795857172,1.2420435211624474,-1.2296768857286569,0.24225599036450196,1.6353397222763124,-0.10533236522920737,0.8748027099339865,1.7048340573130825,-1.2616138599690927,0.836542379041524,1.2218355552834177,-1.124713785354512,-1.2362550655574602,-0.2826926690719603,1.3765633031909574,20
0.31017366033484295,-0.34455074861946233,-0.23992792749115116,-0.5599705736340412,0.47556181947899406,-0.051010338877061134,2.6435944533084315,-0.07619981624371108,-1.2207737357617388,1.0478271971059168,1.1044822121687428,0.5484629658734784,1.2605175383946285,-0.892475491952855,1.2574731860350505,1.0275265805565745,-1.3936959531439015,1.2218355552834177,1.3624220695039677,1.2272966955171893,-1.5465479045775,0.5406301411009832,20
0.3643610702241985,-0.2535820734899139,-0.10168750234285244,0.0026779134439616874,0.5412093378967243,-1.2078677724050688,1.937115397935009,-0.5022940635343903,0.010634892700354339,1.1714510475120434,-0.7279484705605122,1.0214989629951903,-1.0994588155822362,-0.3033827579905745,0.5784656103510815,1.1191681539191394,0.822402111765872,1.2218355552834177,0.34435447960478155,-1.2362550655574602,-0.10486879820495525,-1.6706738400031063,20
0.8791414641730764,0.20126130215782834,-0.23992792749115116,-0.003791427490572247,0.38920932175625317,0.5615499961935867,1.7721294705561266,0.5836693031183351,1.2420435211624474,0.09820310898574236,-0.3575719340307453,0.04916814925306774,1.130760511267877,-1.4815682259151355,-1.582644290072411,1.2645949266463938,-1.173556022365654,-1.2207253003490393,-1.2717699019106856,-1.2362550655574602,1.32818191650011,1.7087816550074286,20
0.8520477592283985,-0.4051965320391613,-0.16093339883498045,-0.3526981654071353,0.598947443987341,-0.25589429994841983,3.550701222300014,0.43854553381569084,-1.2207737357617388,-0.9833135550162424,0.938180945391793,1.317175980667893,0.60092548281779,-0.892475491952855,-1.236610195584755,-0.22380314100939508,1.606485544995512,-1.2207253003490393,-1.465880642292352,1.2272966955171893,-0.46837318654489934,1.4589270592280272,20
0.9333288740624319,-0.041321831520967515,-0.0621902380147671,0.13773781385506995,0.48903061425665845,0.9755010701958197,2.949664095486769,-1.5928532837380114,-1.2207737357617388,0.6238662488218208,-0.07381575300864045,-1.1115001622316278,-1.4018065225496115,1.463895443896267,0.4040139913497616,1.3933630257331546,1.2825630951711826,-1.2207253003490393,-0.12820109446524242,1.2272966955171893,-1.2169810905893408,-0.1443258588216331,20
1.0958911037304986,-0.5568109905884087,-0.20043066316306582,-0.14201435826886027,0.4063157739115036,-0.43319903735991866,1.459902746208491,-0.948142853191688,-1.2207737357617388,-0.42580288955368184,1.482487945831171,0.2896931870144491,-0.23753963976038017,1.463895443896267,-0.8308844299232933,1.7018421622460813,0.10179127593263879,0.0005551274671892323,-0.194317836136707,-0.004479185020135482,-1.3979586221908389,0.23471815877035765,20
0.6894855295603318,-0.13229050665051595,-0.12143613450689511,-0.12986709620104045,0.5839435675731633,-1.63242351348337,1.7015346228480743,-0.7731915276808601,1.2420435211624474,0.7885240870042318,-0.04804648668459158,0.8244794385612583,0.3672475840547847,-0.3033827579905745,-1.2986174088799467,1.3400986733357683,-0.8914598631677346,0.0005551274671892323,-1.3285195336066349,1.2272966955171893,-1.1188706920409766,-0.6558072975576016,20
0.6352981196709763,-0.43551942374901076,-0.20043066316306582,-0.4691482557713249,0.5889925799687783,1.6963505995793615,2.3583506356518926,0.11499463781967058,1.2420435211624474,1.6722670760948475,0.18053982755339987,-0.2522631891644468,-1.132897929930891,1.463895443896267,1.3283161832808126,-1.2830238208972657,-1.5624685987608786,0.0005551274671892323,-1.0911356999301023,1.2272966955171893,-1.6552968732447935,-0.5268460307355491,20
0.7707666443943652,-0.31422785690961286,-0.18068203099902314,-0.7802241438985498,0.41457071281286934,0.766772113024371,1.9537501433333875,-0.6416079604017323,-1.2207737357617388,0.02513783951775002,-0.3790310216198105,-0.9204854608161409,-0.4499316871309895,0.285709975971706,-1.5408516567468349,0.05744925588348119,0.6002091069052837,1.2218355552834177,1.0386404058429233,1.2272966955171893,1.5859793478692477,-0.18451934302156944,20
1.0146099888964653,0.049646843608580925,-0.0621902380147671,-0.19373360198490058,0.40127368059232765,1.6295555073478216,2.734628645358168,-0.9179934129063588,1.2420435211624474,-0.7707523666143441,0.7430359995355075,0.7384647408145651,-1.4434318558257428,1.463895443896267,0.839414386697208,-1.344891824439901,-0.6387195370764673,-1.2207253003490393,-0.5297979796026703,-0.004479185020135482,-1.3744234004171003,1.1834959982846143,20
0.25598625044548734,-0.5264880988785592,-0.10168750234285244,-0.4316016000082146,0.5203042215764565,-1.529251502698548,2.119197005951925,0.804642054072494,-1.2207737357617388,-0.7007150205467165,-0.5313535714160098,0.34002058039981736,-1.2289841651070654,1.463895443896267,0.3978920795219044,-0.2870761777915805,-0.817253548879082,-1.2207253003490393,-1.4094288131812553,1.2272966955171893,-0.3447637389397458,-1.5892812915044467,20
0.6894855295603318,0.20126130215782834,-0.18068203099902314,-1.1003895772512724,0.39831421625266394,0.3835288716209936,1.9131066496474356,-1.5958198814391644,0.010634892700354339,0.47435740082444694,-0.9816796992167721,1.637327562221541,1.6301852070638427,-0.892475491952855,-0.015746144872102665,1.6856501975043203,0.0072806697044637035,1.2218355552834177,-1.2493825951079338,-1.2362550655574602,-0.31525709396986457,0.30928304437254817,20
1.1500785136198541,0.07996973531843041,-0.12143613450689511,-0.34745078807069324,0.482684344439661,1.1803148843538949,1.6676618531520018,1.5528362699889775,-1.2207737357617388,0.06811689155657334,-0.37724681577665636,-1.238192723963474,0.6803939540948004,-0.3033827579905745,-0.5588603324004553,-0.8269661929545397,0.10088114968144968,-1.2207253003490393,0.44222528416996615,-0.004479185020135482,0.42274346095642923,0.792895254443887,20
0.3914547751688763,0.20126130215782834,-0.10168750234285244,-0.719837948289876,0.46801380388879654,-1.0485276107623673,2.2549462878212063,0.19473376694832228,1.2420435211624474,0.5622753876341953,0.7996899248104679,-1.4171415886510663,-1.4989178734271813,-0.3033827579905745,0.6493074413435513,0.7193833290828522,-0.5632830574998764,-1.2207253003490393,-1.00602368980225,1.2272966955171893,-0.010725087326872587,1.1767448304150858,20
1.2042659235092097,-0.041321831520967515,-0.23992792749115116,0.1210692937828113,0.5550391816829003,-1.196905636131617,3.3313628230015544,-0.6469024811151431,-1.2207737357617388,0.46798824089129004,-0.03613369901924789,0.3983776586007696,-0.6596036784005632,0.285709975971706,0.30737114861516834,-1.226389190626674,-0.04035592300721905,0.0005551274671892323,-0.21028673514087626,1.2272966955171893,-0.469115661833936,-1.1036721041224213,20
0.662391824615654,-0.46584231545886023,-0.18068203099902314,-0.4285301747882477,0.5980454571710913,-0.32874504672745486,3.2845071693299546,-1.2165044140121721,1.2420435211624474,0.7681481274634399,1.2554574268578926,0.740222690719338,-1.3936671811923806,-0.892475491952855,-0.3115691545187264,1.7167562194787185,0.3596707334900522,-1.2207253003490393,-0.7272645677978687,-0.004479185020135482,0.9810566548061466,0.5847179836196359,20
0.6352981196709763,0.019323951898731442,-0.20043066316306582,0.007760987775721885,0.5385940819980559,0.8410765811412814,2.0732249360060897,0.3169744608899195,-1.2207737357617388,-0.10286130848272765,-0.6522830978289258,-0.9544889223796653,-0.07586301921423631,-0.3033827579905745,-1.2159354973905177,-1.3468752445461656,-1.4266677287457974,0.0005551274671892323,-1.343764627428943,1.2272966955171893,0.7994213726777613,0.7610467763737666,20
1.0958911037304986,-0.5264880988785592,-0.0621902380147671,-0.23165757392923625,0.4929542858847101,-0.6705325932195303,2.9940823551329907,0.5197608194254653,1.2420435211624474,1.505103220655153,-1.6395026573491076,0.5383026488582491,-0.7305056656455637,1.463895443896267,-1.4157550499854477,0.05087147954528397,-1.5454528239495848,-1.2207253003490393,-1.2460308617000204,-1.2362550655574602,1.1532697981764928,0.8831805814551924,20
0.5540170048369429,-0.2232591817800644,-0.16093339883498045,-1.054014273947977,0.47809344085588695,0.9915524356569355,1.6104918459898352,-0.9738458338033145,1.2420435211624474,0.753026201068609,1.5859869390601504,0.7100851474939244,0.7658450729400046,-0.892475491952855,-0.23236476023850666,0.7049776454143372,0.1293283869911158,0.0005551274671892323,-0.9689292094105347,-0.004479185020135482,-1.3935887072795607,1.752267439607126,20
1.3126407432879208,0.049646843608580925,-0.2596765596551938,-0.768856789755189,0.39342774711882766,0.041637816526162615,3.175832495267145,-1.1416415993435372,-1.2207737357617388,0.29182769386591384,1.2658002424406885,-0.012978139747781855,0.8931503115482329,1.463895443896267,0.34702453153641555,0.32945149541558866,-1.6651065776030565,-1.2207253003490393,-1.3959362427338595,-1.2362550655574602,-0.6176544431553197,-1.2534716165135644,20
0.5811107097816207,-0.4051965320391613,-0.20043066316306582,-1.027491014516118,0.48188899029089055,1.451364736245041,2.578672546065486,-0.9597092240914509,1.2420435211624474,1.2124651796952608,-1.4607111417805136,-0.2266949107542979,-0.6004194218241894,1.463895443896267,-1.6147455019330221,-1.4248778201725552,-1.662304461091975,1.2218355552834177,-0.45036313252409965,1.2272966955171893,-1.0281323892828855,0.2335899120145923,20
0.8791414641730764,0.14061551873812936,-0.0621902380147671,0.027464609817730207,0.5407532534572247,-0.7678517276315535,2.587982604359279,-0.9416496652378098,-1.2207737357617388,0.7644114706085268,1.0338550540037588,0.9019328652008468,1.4903161431950451,0.8748027099339865,1.4010490125581614,-1.3643855360465669,-0.8209283878756551,0.0005551274671892323,-0.3953679121978478,-1.2362550655574602,0.8415384261660108,1.379475772645842,20
1.1500785136198541,0.14061551873812936,-0.20043066316306582,-0.9878386531832443,0.5522177026233661,0.5982722019002101,3.2046345095941806,-0.10052219305446981,1.2420435211624474,0.19613186342085576,1.2946416938063467,1.0920755279902743,0.1209912225095333,0.285709975971706,0.4707187590851029,-1.6842440750465701,-1.3321810370171687,1.2218355552834177,-1.1753472736451314,-0.004479185020135482,-0.6838553369920771,-1.5995211909223348,20
0.5269232998922652,-0.5264880988785592,-0.12143613450689511,-0.7456992214740787,0.41543591544487185,0.6161196279167819,1.8003196357351208,-1.0920394686884272,0.010634892700354339,0.28482334227255107,0.5501775924182463,-1.177600693946703,-0.69907763042799,-1.4815682259151355,0.5588317252305832,-0.7345779704460413,-1.5222207835881554,0.0005551274671892323,1.679189757582048,1.2272966955171893,0.9671367392867649,-0.9785433271221514,20
0.6894855295603318,-0.19293629007021493,-0.12143613450689511,-1.0928278030604959,0.5305494397116229,-0.9438370615322033,2.915114179682837,-1.2693931444614728,-1.2207737357617388,-0.038715254394547115,0.8055806444740288,-1.3581459806490426,-1.336167453027132,0.285709975971706,-1.1734985314118553,-1.2605812859642447,0.18737974656454343,0.0005551274671892323,1.2485226728891325,1.2272966955171893,0.5578057114371242,0.4070286282859611,20
